LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,켈리_금액(원),추천수량,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR
105,011790,SKC,KOSPI,화학·소재,114900,676.59,43510.7,0.0,,WAIT,WAIT,3,False,False,True,63.3,63.3,80.3,63.7,28.5,0.0,15.6,57.5,51.8,35.2,0.3,11.6,,0,103000.0,91400.0,122000.0,130200.0,,1.76,1.69,103591,0.22,특이사항 없음,0,7.91,74.1,17.16,STRUCT 강점,,RSI 과열,추세 관망,NORMAL,60.6,기타 화학제품 제조업,67659067900.0,68.0,41.76,0,0,4.17,15.13,19.56,19.73,5.29,8.47,8.86,-27.66,-50.83,0.058,0.058,1,10.4,1,0,1.3,0.8,146300.0,SWING_20D,80,SWING_120D,45,FIBO_1.618,25,v1_sl_first_gap_at_open,11.26,5.0,1.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,95710.0,10.92,-0.1049,False,O,▲,113421,▲,O,X,0,0,0,5.35,250,0,1,-1,1,0.0,기타 화학제품 제조업,12.122641509433961,11.14566037735849,5.0,28.5,OK,49.5,49.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,63.3,63.3,63.3,32.95,32.95,FRESH,0.433,,True,MATURE,137420.0,0.0,,,,,,True,6.2,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
106,055550,신한지주,KOSPI,금융,98600,1068.86,468009.2,0.0,,WAIT,WAIT,3,False,False,True,63.3,63.3,94.8,54.9,17.2,0.0,46.3,55.6,77.6,3.0,0.92,0.0,진입적정,0,98600.0,93400.0,103400.0,107200.0,,-2.05,1.08,93846,27.45,특이사항 없음,0,10.31,74.1,3.11,STRUCT 강점,,RSI 과열,추세 관망,NORMAL,60.6,기타 금융업,106886162250.0,63.9,16.12,0,0,-1.2,-1.2,1.96,7.06,18.94,32.35,-3.81,-14.01,-26.95,0.099,0.099,1,6.0,1,0,1.21,0.8,114200.0,BB_UPPER,75,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,5.27,4.0,0.9,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,101730.0,5.07,-0.1046,True,O,▲,101338,▲,X,X,0,0,0,-0.5,250,0,1,1,1,0.0,기타 금융업,6.257222222222222,4.369722222222222,9.0,17.2,OK,45.79992970520708,45.79992970520708,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,63.3,63.3,63.3,32.95,32.95,FRESH,0.433,,True,MATURE,137420.0,0.0,,,,,,True,4.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
107,004980,성신양회,KOSPI,기타,11380,105.58,2789.9,0.0,,WAIT,WAIT,3,False,False,True,63.2,63.2,83.0,53.5,43.2,0.0,53.8,59.9,39.8,50.2,2.4,0.0,RR2.4 + 진입적정,0,11380.0,9740.0,15310.0,17110.0,,-1.94,1.23,11616,0.13,특이사항 없음,0,5.26,64.0,10.68,STRUCT 강점,,,추세 관망,NORMAL,60.6,"시멘트, 석회, 플라스터 및 그 제품 제조업",10558140565.0,74.7,52.12,0,0,-3.72,-13.98,16.24,15.42,21.06,13.23,4.55,-11.89,-46.07,0.129,0.129,1,12.0,1,0,1.04,0.38,19390.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.41,6.0,2.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,14403.0,-2.03,-0.5045,False,O,▲,12233,▲,X,X,0,0,0,1.02,250,0,1,1,1,0.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",5.056916666666667,2.3140833333333335,10.0,43.2,OK,42.0,42.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,63.2,63.2,63.2,32.95,32.95,FRESH,0.432,,True,MATURE,137420.0,0.0,,,,,,True,34.5,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
108,032830,삼성생명,KOSPI,금융,247500,701.88,495000.0,0.0,,WAIT,WAIT,3,False,False,True,62.8,62.8,91.7,61.1,8.5,0.0,13.7,53.8,83.2,0.0,0.65,0.0,진입적정,0,247500.0,224500.0,262500.0,284500.0,,-1.24,0.92,219458,58.85,특이사항 없음,0,7.69,68.7,5.35,STRUCT 강점,,,추세 관망,NORMAL,60.6,보험업,70187527750.0,59.3,26.16,0,0,-3.32,-4.07,3.77,8.79,38.42,52.78,-2.08,5.47,-6.52,0.008,0.008,1,8.5,1,0,1.22,0.72,315500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,9.29,4.0,0.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,224450.0,12.78,-0.1549,False,O,▲,259346,▲,X,X,0,0,0,-0.98,250,0,1,1,1,0.0,보험업,6.257222222222222,4.369722222222222,9.0,8.5,OK,40.85328148801343,40.85328148801343,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,62.8,62.8,62.8,32.95,32.95,FRESH,0.428,,True,MATURE,137420.0,0.0,,,,,,True,6.1,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
109,006730,서부T&D,KOSDAQ,기타,13970,77.76,9070.3,0.0,,WAIT,WAIT,3,False,False,True,62.4,62.4,76.9,72.0,14.2,0.0,49.8,54.4,62.7,21.6,5.36,0.0,RR5.4 + 진입적정,0,13970.0,12760.0,20450.0,21500.0,🚀급등시동,0.78,1.04,15864,4.88,특이사항 없음,0,0.79,64.5,4.36,STRUCT 강점,TIMING 보조,,추세 관망,NORMAL,60.6,일반 및 생활 숙박시설 운영업,7775907945.0,75.8,11.13,0,0,1.01,3.33,5.75,-1.41,-7.24,50.7,-12.28,-40.19,-8.6,0.366,0.1,1,7.8,1,0,1.88,0.86,,SWING_60D,60,RR_LEGACY,35,,0,v1_sl_first_gap_at_open,8.66,5.0,5.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,14821.0,-11.94,0.0962,False,X,▲,13794,▲,O,X,0,0,0,0.07,250,0,1,1,1,0.0,일반 및 생활 숙박시설 운영업,5.056916666666667,2.3140833333333335,10.0,14.2,OK,64.78399675474185,64.78399675474185,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,62.4,62.4,62.4,32.95,32.95,FRESH,0.424,,True,MATURE,137420.0,0.0,,,,,,True,46.4,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
110,161390,한국타이어앤테크놀로지,KOSPI,화학·소재,63600,164.46,78784.5,0.0,,WAIT,WAIT,3,False,False,True,62.2,62.2,90.5,58.3,13.6,0.0,13.8,54.1,76.9,3.9,0.48,0.0,진입적정,0,63600.0,57600.0,66500.0,78400.0,🚀급등시동,-0.78,0.67,63129,6.97,특이사항 없음,0,13.68,69.3,8.57,STRUCT 강점,,,추세 관망,NORMAL,60.6,고무제품 제조업,16445979950.0,61.6,26.83,0,0,2.42,4.43,3.41,9.47,-4.79,42.76,-1.4,-37.74,-16.54,0.247,0.149,1,9.0,1,0,1.11,0.89,,BB_UPPER,75,SWING_60D,60,,0,v1_sl_first_gap_at_open,9.43,4.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,55280.0,0.75,-0.0933,False,O,▲,62599,▲,O,X,0,0,0,0.81,250,0,1,1,1,0.0,고무제품 제조업,12.122641509433961,11.14566037735849,5.0,13.6,OK,42.49861406717018,42.49861406717018,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,62.2,62.2,62.2,32.95,32.95,FRESH,0.422,,True,MATURE,137420.0,0.0,,,,,,True,4.6,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
111,333430,일승,KOSDAQ,조선·기계·설비,6110,62.72,1877.4,0.0,,WAIT,WAIT,3,False,False,True,61.4,61.4,76.7,59.6,34.6,0.0,15.7,57.0,42.1,47.4,0.22,1.5,진입적정,0,6020.0,5370.0,6270.0,7090.0,📦박스돌파,1.31,3.98,5731,9.19,특이사항 없음,4,4.59,70.6,11.31,STRUCT 강점,,RSI 과열,스퀴즈/품질 대기,NORMAL,60.6,선박 및 보트 건조업,6272065865.0,72.5,16.73,0,0,5.16,13.15,10.69,7.01,0.83,-32.71,-3.86,-32.12,-92.01,0.394,0.27,1,10.0,1,1,3.44,0.87,9150.0,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,v1_sl_first_gap_at_open,10.8,6.0,0.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,5232.0,6.61,0.236,False,O,▼,5708,▲,O,X,0,0,0,-0.52,250,0,-1,-1,1,0.0,선박 및 보트 건조업,12.425342465753424,6.825068493150685,6.0,34.6,OK,45.5,45.5,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,61.4,61.4,61.4,32.95,32.95,FRESH,0.414,low_wr_0.41,True,MATURE,137420.0,0.0,,,,,,True,2.6,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
112,001040,CJ,KOSPI,금융,209500,229.1,61125.8,0.0,,WAIT,WAIT,3,False,False,True,61.3,61.3,86.3,57.1,19.6,0.0,14.1,54.3,66.7,16.6,0.52,0.0,진입적정,0,209500.0,189200.0,220000.0,281000.0,,0.55,0.99,202296,20.45,특이사항 없음,1,6.68,67.2,4.41,STRUCT 강점,,,추세 관망,NORMAL,60.6,기타 금융업,22909608750.0,47.6,18.69,0,0,-0.71,2.2,7.11,-0.24,12.03,21.17,-11.11,-20.92,-38.13,0.159,0.159,1,8.2,1,1,1.1,0.73,,SWING_20D,80,RR_LEGACY,35,,0,v1_sl_first_gap_at_open,9.69,4.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,189040.0,3.56,-0.0353,False,O,▲,213407,▲,X,X,0,0,0,-1.42,250,0,1,1,1,0.0,기타 금융업,6.257222222222222,4.369722222222222,9.0,19.6,OK,45.390002881727845,45.390002881727845,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,61.3,61.3,61.3,32.95,32.95,FRESH,0.413,,True,MATURE,137420.0,0.0,,,,,,True,5.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
113,014680,한솔케미칼,KOSPI,화학·소재,288000,239.62,32746.2,0.0,,WAIT,WAIT,3,False,False,True,59.9,59.9,72.9,72.2,9.3,0.0,47.7,51.5,63.6,20.5,1.72,0.0,RR1.7 + 진입적정,0,288000.0,254000.0,346500.0,407000.0,📦박스돌파,-0.96,1.18,285459,4.19,특이사항 없음,3,1.61,60.9,5.19,STRUCT 강점,TIMING 보조,,추세 관망,NORMAL,60.6,기초 화학물질 제조업,23961642000.0,58.7,16.21,0,0,0.0,2.49,5.69,1.95,4.35,38.46,-8.92,-28.6,-20.84,0.148,0.142,1,10.5,1,1,1.05,0.85,,SWING_60D,60,RR_LEGACY,35,,0,v1_sl_first_gap_at_open,11.81,5.0,1.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,303350.0,0.89,0.0905,False,O,▲,286027,▲,O,X,0,0,0,0.52,250,0,1,1,1,0.0,기초 화학물질 제조업,12.122641509433961,11.14566037735849,5.0,9.3,OK,55.918490961578115,55.918490961578115,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,59.9,59.9,59.9,32.95,32.95,FRESH,0.399,,True,MATURE,137420.0,0.0,,,,,,True,20.3,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
114,005830,DB손해보험,KOSPI,금융,172100,371.02,112726.1,0.0,,WAIT,WAIT,3,False,False,True,58.7,58.7,67.2,60.4,38.4,0.0,52.8,55.3,28.8,64.0,1.01,0.0,RR1.0 + 진입적정,0,172100.0,156700.0,187600.0,214000.0,⚡눌림회복,1.17,0.95,175340,40.86,특이사항 없음,0,1.83,60.0,2.62,,,,추세 관망,NORMAL,60.6,보험업,37102392700.0,52.5,11.0,0,0,0.82,4.43,2.56,-11.61,33.41,28.62,-22.48,0.46,-30.68,0.296,0.144,1,7.5,1,0,1.0,0.46,238000.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,8.95,4.0,1.0,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,188400.0,-1.85,0.0991,False,O,▲,171884,▲,O,X,0,0,0,0.23,250,0,1,1,1,0.0,보험업,6.257222222222222,4.369722222222222,9.0,38.4,OK,54.33510410586699,54.33510410586699,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,58.7,58.7,58.7,32.95,32.95,FRESH,0.387,,True,MATURE,137420.0,0.0,,,,,,True,9.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
115,058610,에스피지,KOSDAQ,인프라·에너지,116100,239.29,25747.9,0.0,,WAIT,WAIT,3,False,False,True,56.4,56.4,79.3,57.1,9.0,0.0,12.8,48.5,70.3,12.1,0.42,0.0,진입적정,0,116100.0,101100.0,122400.0,165700.0,,-1.17,0.9,131521,151.29,특이사항 없음,3,1.68,61.3,5.61,STRUCT 강점,,,스퀴즈/품질 대기,NORMAL,60.6,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",23928508500.0,48.8,16.24,0,0,-0.6,2.29,2.02,1.13,9.84,269.75,-9.74,-23.11,210.45,0.134,0.032,1,11.4,1,0,2.6,0.7,183500.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,12.92,5.0,0.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,126930.0,-11.73,0.1129,False,O,▲,115514,▲,O,X,0,0,0,-0.17,250,0,1,1,1,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",7.426666666666667,6.322666666666667,8.0,9.0,OK,46.346057556352164,46.346057556352164,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,56.4,56.4,56.4,32.95,32.95,FRESH,0.364,low_wr_0.36,True,MATURE,137420.0,0.0,,,,,,True,5.4,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
116,361390,제노코,KOSDAQ,IT/전기전자,30600,63.48,2970.1,0.0,,WAIT,WAIT,3,False,False,True,56.1,56.1,75.6,52.6,24.2,0.0,45.7,50.8,51.4,35.8,1.37,0.0,RR1.4 + 진입적정,0,30600.0,26000.0,36900.0,41050.0,⚡눌림회복,-0.4,0.64,29025,13.76,특이사항 없음,0,2.12,63.6,2.53,STRUCT 강점,,,추세 관망,NORMAL,60.6,통신 및 방송 장비 제조업,6347902350.0,51.9,30.5,0,0,1.66,1.16,9.48,-5.99,13.97,87.73,-16.86,-18.98,28.43,0.077,0.077,1,11.6,0,0,1.41,0.43,46300.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.03,6.0,1.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,35525.0,5.43,0.0195,False,O,▲,30707,▲,X,X,0,0,0,0.66,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,8.927999999999999,18.005499999999998,3.0,24.2,OK,35.70547952404057,35.70547952404057,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,56.1,56.1,56.1,32.95,32.95,FRESH,0.361,,True,MATURE,137420.0,0.0,,,,,,True,20.6,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
117,030200,KT,KOSPI,IT/전기전자,61800,155.66,155749.4,0.0,,WAIT,WAIT,3,False,False,True,55.7,55.7,80.8,54.3,8.2,0.0,41.5,47.8,72.6,9.2,1.18,0.0,RR1.2 + 진입적정,0,61800.0,59000.0,65100.0,69400.0,,-2.7,0.55,60851,17.66,특이사항 없음,0,4.28,61.5,0.34,STRUCT 강점,,,추세 관망,NORMAL,60.6,전기 통신업,15566165376.0,49.0,10.88,0,0,-1.44,-4.04,1.31,2.83,12.57,24.35,-8.04,-20.38,-34.95,0.206,0.206,1,6.0,1,0,0.88,0.51,73700.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,4.53,4.0,1.2,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,58920.0,1.56,-0.1574,True,O,▲,64083,▼,X,X,0,0,0,-0.64,250,0,1,1,1,0.0,전기 통신업,8.927999999999999,18.005499999999998,3.0,8.2,OK,37.14399099937545,37.14399099937545,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,55.7,55.7,55.7,32.95,32.95,FRESH,0.357,,True,MATURE,137420.0,0.0,,,,,,True,5.3,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
118,024110,기업은행,KOSPI,금융,22350,271.36,178224.7,0.0,,WAIT,WAIT,3,False,False,True,54.1,54.1,77.6,53.6,8.0,0.0,40.8,46.4,69.6,13.0,1.0,0.0,RR1.0 + 진입적정,0,22350.0,21000.0,23700.0,29550.0,,-1.09,1.0,23529,6.9,특이사항 없음,0,2.37,60.0,0.59,STRUCT 강점,,,추세 관망,NORMAL,60.6,은행 및 저축기관,27136247857.0,50.9,11.19,0,0,-0.89,-0.45,1.59,-4.49,6.43,14.44,-15.36,-26.52,-44.86,0.421,0.248,1,6.0,1,0,1.28,0.48,31950.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,6.04,4.0,1.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,23655.0,-5.01,-0.0179,True,X,▲,22703,▲,X,X,0,0,0,-0.44,250,0,1,1,1,0.0,은행 및 저축기관,6.257222222222222,4.369722222222222,9.0,8.0,OK,48.20019607434959,48.20019607434959,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,54.1,54.1,54.1,32.95,32.95,FRESH,0.341,,True,MATURE,137420.0,0.0,,,,,,True,6.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
119,138040,메리츠금융지주,KOSPI,금융,115500,230.2,195196.5,0.0,,WAIT,WAIT,3,False,False,True,53.5,53.5,67.1,53.8,25.7,0.0,45.5,48.9,41.4,48.3,1.2,0.0,RR1.2 + 진입적정,0,115500.0,109500.0,122700.0,149800.0,,-2.07,0.87,119964,5.66,특이사항 없음,2,1.99,58.1,0.34,,,,스퀴즈/품질 대기,NORMAL,60.6,기타 금융업,23020248300.0,34.1,8.76,1,1,-1.11,-1.53,-1.7,3.68,7.54,1.32,-7.19,-25.41,-57.98,0.34,0.23,1,6.8,1,0,1.44,0.4,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,5.19,4.0,1.2,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,120130.0,-3.72,-0.1196,True,X,▲,118134,▼,X,X,0,0,0,-0.26,250,0,1,1,1,0.0,기타 금융업,6.257222222222222,4.369722222222222,9.0,25.7,OK,39.4388643184048,39.4388643184048,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,53.5,53.5,53.5,32.95,32.95,FRESH,0.335,low_wr_0.34,True,MATURE,137420.0,0.0,,,,,,True,6.2,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
120,000270,기아,KOSPI,자동차·모빌리티,160000,1225.46,624660.8,0.0,,WAIT,WAIT,3,False,False,True,51.0,51.0,66.3,53.0,16.2,0.0,41.8,45.2,50.1,37.4,4.07,0.0,RR4.1 + 진입적정,0,160000.0,147100.0,212500.0,223500.0,🚀급등시동,1.38,0.76,163892,5.11,특이사항 없음,0,1.32,62.1,4.34,,,,추세 관망,NORMAL,60.6,자동차용 엔진 및 자동차 제조업,122545682450.0,44.5,11.75,0,0,0.0,5.61,0.5,1.33,-2.79,39.37,-9.54,-35.74,-19.93,0.277,0.207,1,6.8,1,0,1.25,0.84,,SWING_60D,60,RR_LEGACY,35,,0,v1_sl_first_gap_at_open,8.06,4.0,4.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,169190.0,-2.38,0.147,False,O,▲,156980,▲,O,X,10080,960,11040,0.0,250,0,1,1,1,0.0,자동차용 엔진 및 자동차 제조업,7.997894736842106,-4.332105263157895,12.0,16.2,OK,46.83098266960302,46.83098266960302,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,51.0,51.0,51.0,32.95,32.95,FRESH,0.31,,True,MATURE,137420.0,0.0,,,,,,True,32.8,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
121,001780,알루코,KOSPI,철강·금속,2590,247.69,2507.9,683.0,177.0,ARMED,ARMED,2,True,False,False,75.5,75.5,100.0,50.9,75.6,0.0,63.0,75.5,49.1,38.6,2.21,0.0,RR2.2 + 진입적정 + 대기,0,2590.0,2380.0,3055.0,3320.0,,-0.91,0.77,2566,3.42,특이사항 없음,0,19.76,57.3,2.3,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,NORMAL,60.6,1차 비철금속 제조업,24768930805.0,82.2,34.13,0,0,0.97,-3.36,3.39,20.75,17.46,18.26,9.88,-15.49,-41.04,0.239,0.239,1,12.0,0,0,2.18,0.54,3765.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,8.11,6.0,2.2,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,2120.0,0.93,-0.366,False,O,▲,2688,▼,X,X,0,0,0,1.36,250,0,1,1,1,0.0,1차 비철금속 제조업,3.976842105263158,18.053684210526313,4.0,75.6,OK,35.4889694655829,35.4889694655829,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,pullback,79.2,7.0,70,20260422,20260422,,75.5,75.5,75.5,32.95,32.95,FRESH,0.555,,False,MATURE,137420.0,1770161.0,683.0,,,,,True,18.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
122,451760,컨텍,KOSDAQ,IT/전기전자,20300,78.51,3210.7,41.0,83.3,ARMED,ARMED,2,True,False,False,74.6,74.6,100.0,49.1,74.9,0.0,61.8,74.7,50.9,36.4,1.2,0.0,RR1.2 + 진입적정 + 대기,0,20300.0,17250.0,23950.0,26350.0,,-2.96,0.65,20453,1.29,특이사항 없음,0,8.06,64.1,2.51,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,NORMAL,60.6,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",7850922785.0,76.4,37.14,0,0,-0.25,-12.12,5.84,3.05,-0.49,139.67,-7.82,-33.44,80.37,0.217,0.217,1,12.0,1,0,2.39,0.47,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,15.02,6.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,17537.0,-0.75,-0.5953,False,O,▲,22293,▼,X,X,0,0,0,0.0,250,0,1,1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",8.927999999999999,18.005499999999998,3.0,74.9,OK,29.490291138032106,29.490291138032106,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260422,20260422,,74.6,74.6,74.6,32.95,32.95,FRESH,0.546,,False,MATURE,137420.0,833150.0,41.0,,,,,True,18.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
