LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),KELLY_ENGINE,KELLY_ERROR,추천수량,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON
54,010120,LS ELECTRIC,KOSPI,인프라·에너지,253500,5375.37,380250.0,0.0,,WAIT,WAIT,3,False,1,True,59.9,59.9,59.0,53.5,70.4,0.0,56.9,61.0,16.9,78.9,2.12,0.0,RR2.1 + 진입적정,0,253500.0,215000.0,335000.0,349500.0,⚡눌림회복,-1.18,1.11,209515,167.01,특이사항 없음,0,27.33,58.6,-1.98,AI 강점,STRUCT 보조,,추세 관망,CRITICAL,30.9,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",537536573872.0,61.5,69.99,0,0,-2.12,-16.61,-8.81,34.41,91.75,176.14,13.69,55.27,86.03,0.118,0.078,1,12.0,0,0,1.21,0.47,0,0,0,0,1,247470.0,20.99,-1.0594,False,O,▲,300321,▼,X,X,-4.44,250,0,1,1,1,393500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.19,4.0,2.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",-16.27,6.652666666666667,7.0,0.09974640743871513,0.017018162836232614,0.08695652173913043,OK,70.4,OK,40.724445498839636,40.724445498839636,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,59.9,59.9,59.9,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,2.117,0.823,0.823,0.0,0.0,v22_calibrated,,,,,,,,,True,32.1,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열
55,000150,두산,KOSPI,금융,1593000,1709.66,257967.8,0.0,,WAIT,WAIT,3,False,1,True,55.7,55.7,50.4,65.3,58.1,0.0,56.8,57.9,14.9,81.4,2.18,0.0,밸런스우수 + RR2.2 + 진입적정,0,1593000.0,1452000.0,1900000.0,2025000.0,,-0.61,1.3,1276814,79.78,특이사항 없음,0,15.87,54.5,-0.23,TIMING 강점,AI 보조,,추세 관망,CRITICAL,30.9,기타 금융업,170966179500.0,45.1,34.13,0,0,-1.3,-7.38,-0.19,19.33,69.11,70.92,-1.39,32.63,-19.19,0.045,0.045,1,12.0,0,0,0.98,0.5,0,0,0,0,1,1520500.0,24.76,-0.4535,False,O,▲,1736140,▼,X,X,0.37,250,0,1,1,1,2164000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.85,4.0,2.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 금융업,-2.414761904761905,-10.430238095238096,10.0,0.07739216213792485,0.031077473128842098,0.13986013986013987,OK,58.1,OK,46.0,46.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,55.7,55.7,55.7,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,2.177,0.814,0.814,0.0,0.0,v22_calibrated,,,,,,,,,True,19.3,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열
56,160980,싸이맥스,KOSDAQ,조선·기계·설비,35100,76.95,3834.4,0.0,,WAIT,WAIT,3,False,1,True,72.8,72.8,90.1,68.3,31.1,0.0,55.9,63.2,59.0,26.3,1.2,0.0,RR1.2 + 진입적정,0,35100.0,29800.0,41450.0,46850.0,⚡눌림회복,0.36,0.9,27119,68.96,특이사항 없음,0,10.26,58.6,0.59,STRUCT 강점,TIMING 보조,,추세 관망,CRITICAL,30.9,특수 목적용 기계 제조업,7694850150.0,64.0,37.12,0,0,-4.23,-7.63,-5.65,20.41,75.06,110.05,24.87,74.61,83.6,0.063,0.063,1,12.0,0,0,1.19,0.5,0,0,0,1,1,30845.0,29.43,-0.3414,False,O,▲,37806,▼,X,X,-7.91,250,0,1,1,1,55600.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.1,6.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,-1.6224285714285716,14.934714285714287,2.0,0.09544159544159544,0.05611447897869966,0.05555555555555555,OK,31.1,OK,44.845743381730955,44.845743381730955,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,72.8,72.8,72.8,36.48,0.45,FRESH,0.535,,False,0.314,True,MATURE,6272.0,1.198,0.852,0.852,0.0,0.0,v22_calibrated,,,,,,,,,True,18.1,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
57,078890,가온그룹,KOSDAQ,IT/전기전자,7920,58.26,1459.3,0.0,,WAIT,WAIT,3,False,1,True,77.0,77.0,98.0,44.7,59.6,0.0,55.8,67.4,53.3,33.4,2.52,0.0,RR2.5 + 진입적정,0,7920.0,6730.0,10920.0,12470.0,,-2.41,0.56,7653,14.46,특이사항 없음,0,3.54,59.2,2.6,STRUCT 강점,AI 보조,,추세 관망,CRITICAL,30.9,통신 및 방송 장비 제조업,5826025160.0,82.9,58.86,0,0,-2.22,-23.77,17.51,13.14,38.46,66.74,17.6,38.01,40.29,0.157,0.157,1,12.0,0,0,1.86,0.32,0,0,0,1,1,7328.0,3.49,-1.0386,False,O,▲,9418,▼,X,X,1.6,250,0,1,1,1,14440.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,6.0,2.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,통신 및 방송 장비 제조업,-5.460217391304347,3.1239130434782605,3.0,0.11453823953823954,0.33494746713220136,0.22388059701492538,OK,59.6,OK,27.019722524489154,27.019722524489154,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,77.0,77.0,77.0,36.48,0.45,FRESH,0.535,,False,0.347,True,MATURE,6272.0,2.521,0.924,0.924,0.0,0.0,v22_calibrated,,,,,,,,,True,37.9,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
58,007340,DN오토모티브,KOSPI,2차전지,48700,214.6,28494.8,0.0,,WAIT,WAIT,3,False,1,True,72.9,72.9,89.6,76.2,22.9,0.0,55.7,62.9,66.7,16.6,1.06,0.0,RR1.1 + 진입적정,0,48700.0,43500.0,54200.0,56800.0,,0.38,1.27,38330,103.7,특이사항 없음,0,19.28,60.9,7.02,STRUCT 강점,TIMING 보조,,추세 관망,CRITICAL,30.9,일차전지 및 이차전지 제조업,21459830100.0,61.8,39.2,0,0,-4.32,-0.1,1.35,30.39,48.48,115.49,9.67,12.0,25.38,0.036,0.036,1,12.0,1,0,1.17,0.67,0,0,0,1,1,41555.0,27.05,-0.1896,False,O,▲,50721,▼,X,X,-0.59,250,0,1,1,1,62800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.68,5.0,1.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,ATR_3.5x,45,0.0,일차전지 및 이차전지 제조업,-8.594615384615384,-1.84923076923077,9.0,0.08272220592549134,0.045296911767107276,0.0,OK,22.9,OK,55.5,55.5,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,72.9,72.9,72.9,36.48,0.45,FRESH,0.535,,False,0.315,True,MATURE,6272.0,1.058,0.852,0.852,0.0,0.0,v22_calibrated,,,,,,,,,True,11.3,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열
59,108490,로보티즈,KOSDAQ,조선·기계·설비,306000,1074.36,44850.5,0.0,,WAIT,WAIT,3,False,1,True,57.9,57.9,54.7,52.5,73.4,0.0,55.3,60.2,20.9,73.9,5.87,0.0,RR5.9 + 진입적정,0,306000.0,291000.0,394000.0,441500.0,,-1.98,0.76,293548,6.91,특이사항 없음,0,14.5,52.5,-3.08,AI 강점,STRUCT 보조,,추세 관망,CRITICAL,30.9,특수 목적용 기계 제조업,107436059750.0,54.3,37.98,0,0,-6.85,-18.94,-3.32,12.71,12.71,50.0,17.17,12.26,23.55,0.172,0.148,1,12.0,0,0,1.25,0.33,0,0,0,0,1,254700.0,4.24,-0.5527,True,O,▲,347596,▼,X,X,1.67,250,0,1,1,1,514000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.9,5.0,5.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,-1.6224285714285716,14.934714285714287,2.0,0.1261671335200747,0.00395096360186071,0.10526315789473684,OK,73.4,OK,30.96445140451969,30.96445140451969,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,57.9,57.9,57.9,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,5.867,0.819,0.819,0.0,0.0,v22_calibrated,,,,,,,,,True,28.8,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
60,005850,에스엘,KOSPI,자동차·모빌리티,64800,202.43,30098.6,0.0,,WAIT,WAIT,3,False,1,True,62.4,62.4,66.5,81.6,27.0,0.0,54.8,58.4,54.6,31.8,1.77,0.0,RR1.8 + 진입적정,0,64800.0,60400.0,72600.0,74900.0,,-0.69,1.12,64248,10.17,특이사항 없음,1,4.01,55.6,-0.13,TIMING 강점,STRUCT 보조,,추세 관망,CRITICAL,30.9,자동차 신품 부품 제조업,20243217700.0,73.1,18.29,1,0,-9.87,-4.71,3.02,7.64,23.43,88.1,-13.08,-13.05,-2.01,0.185,0.185,1,12.0,0,0,1.65,0.39,0,0,0,0,1,57810.0,0.86,-0.0023,True,O,▲,68469,▲,X,X,-1.95,250,0,1,1,1,77400.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.79,5.0,1.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,SWING_60D,60,0.0,자동차 신품 부품 제조업,-3.105,0.12333333333333367,5.0,0.0775462962962963,0.029524542692916194,0.0,OK,27.0,OK,52.228087333910935,52.228087333910935,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,62.4,62.4,62.4,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,1.773,0.829,0.829,0.0,0.0,v22_calibrated,,,,,,,,,True,12.0,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
61,058610,에스피지,KOSDAQ,인프라·에너지,122300,540.39,27122.9,0.0,,WAIT,WAIT,3,False,1,True,56.9,56.9,53.7,51.5,72.3,0.0,54.4,59.2,20.8,74.0,4.56,0.0,RR4.6 + 진입적정,0,122300.0,115700.0,152400.0,165700.0,,-2.03,0.81,128295,50.08,특이사항 없음,1,6.52,52.5,-3.25,AI 강점,STRUCT 보조,,추세 관망,CRITICAL,30.9,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",54039022350.0,47.8,25.9,1,0,-3.4,-13.99,-4.15,7.28,-8.53,304.3,11.74,-8.98,277.85,0.218,0.132,1,12.0,0,0,1.46,0.25,0,0,0,0,1,113740.0,-4.67,-0.4834,True,O,▲,133424,▼,X,X,2.37,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.4,5.0,4.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,,0,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",-16.27,6.652666666666667,7.0,0.10582875832262587,0.002752625736819228,0.2536231884057971,OK,72.3,OK,32.8909767440085,32.8909767440085,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,56.9,56.9,56.9,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,4.561,0.816,0.816,0.0,0.0,v22_calibrated,,,,,,,,,True,24.6,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
62,02826K,삼성물산우B,KOSPI,기타,224500,51.06,3294.7,0.0,,WAIT,WAIT,3,False,1,True,59.6,59.6,59.4,84.1,29.5,0.0,54.4,57.7,54.6,31.8,1.97,0.0,RR2.0 + 진입적정,0,224500.0,190800.0,291000.0,308500.0,,-1.05,1.94,203466,46.69,특이사항 없음,0,0.95,59.3,4.01,TIMING 강점,STRUCT 보조,,추세 관망,CRITICAL,30.9,기타,5105906500.0,60.3,45.68,0,0,-2.39,-15.28,17.97,16.93,14.72,63.87,-3.79,-21.76,-26.24,0.034,0.034,1,12.0,1,0,1.22,0.34,0,0,0,1,1,208770.0,10.34,-0.6161,False,O,▲,254643,▼,X,X,-2.17,250,0,1,1,1,327000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.01,6.0,2.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타,-3.9532,-1.33936,6.0,0.10649061406299715,0.14944863633458638,0.22,OK,29.5,OK,58.95676481550503,58.95676481550503,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,59.6,59.6,59.6,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,1.973,0.822,0.822,0.0,0.0,v22_calibrated,,,,,,,,,True,29.6,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
63,452260,한화갤러리아,KOSPI,유통·소비재,3090,233.6,5990.3,0.0,,WAIT,WAIT,3,False,1,True,57.2,57.2,55.6,50.9,69.4,0.0,54.3,58.6,18.5,76.9,2.22,0.0,RR2.2 + 진입적정,0,3090.0,2625.0,4120.0,4275.0,,-1.39,0.42,3142,94.14,특이사항 없음,0,12.89,44.6,3.32,AI 강점,STRUCT 보조,,추세 관망,CRITICAL,30.9,종합 소매업,23359826021.0,74.3,47.4,0,0,-7.76,7.85,0.65,23.6,30.66,191.78,2.88,-5.82,101.67,0.121,0.121,1,12.0,0,0,0.66,0.4,0,0,0,1,1,2864.5,-1.67,0.2341,False,O,▲,3214,▲,X,X,-4.18,250,0,1,1,1,4620.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,5.0,2.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,종합 소매업,3.298666666666667,-8.854000000000001,8.0,0.10933888118354138,0.02016027195995442,0.2876712328767123,OK,69.4,OK,38.5,38.5,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,57.2,57.2,57.2,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,2.215,0.817,0.817,0.0,0.0,v22_calibrated,,,,,,,,,True,33.3,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
64,459510,나우로보틱스,KOSDAQ,조선·기계·설비,28250,128.75,3666.4,0.0,,WAIT,WAIT,3,False,1,True,70.9,70.9,85.6,37.6,72.0,0.0,53.3,65.1,48.0,40.0,3.65,0.0,RR3.6 + 진입적정,0,28250.0,25850.0,37000.0,38250.0,,-1.97,0.86,27477,-3.49,특이사항 없음,0,28.67,64.0,7.06,STRUCT 강점,AI 보조,,추세 관망,CRITICAL,30.9,특수 목적용 기계 제조업,12874883050.0,84.7,50.57,0,0,-0.53,-4.56,-7.53,26.97,-1.57,41.46,31.43,-2.02,15.01,0.518,0.403,0,12.0,1,0,0.86,0.46,0,0,0,1,1,24825.0,2.81,-0.4646,False,O,▲,29984,▼,X,X,7.22,250,0,1,1,1,42350.0,split,50.0,SWING+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,8.5,6.0,3.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,SWING_20D,80,SWING_120D,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,-1.6224285714285716,14.934714285714287,2.0,0.10745891276864729,0.01835165386982621,0.1917808219178082,OK,72.0,OK,49.13693132706375,49.13693132706375,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,70.9,70.9,70.9,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,3.646,0.848,0.848,0.0,0.0,v22_calibrated,,,,,,,,,True,31.0,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
65,264850,이랜시스,KOSDAQ,IT/전기전자,7300,98.06,2211.5,0.0,,WAIT,WAIT,3,False,1,True,64.5,64.5,73.7,40.9,68.8,0.0,53.0,61.1,32.8,59.0,2.03,0.0,RR2.0 + 진입적정,0,7300.0,6200.0,9530.0,10200.0,,-1.75,0.27,7927,0.8,특이사항 없음,0,1.52,61.2,5.74,STRUCT 강점,AI 보조,,추세 관망,CRITICAL,30.9,전자부품 제조업,9806320970.0,84.4,52.7,0,0,1.81,-16.28,15.51,20.07,-5.68,50.83,24.53,-6.13,24.38,0.559,0.204,1,12.0,1,0,1.48,0.38,0,0,0,1,1,6702.0,-7.92,-0.8004,False,O,▲,8238,▼,X,X,0.14,250,0,1,1,1,10640.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.07,6.0,2.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,전자부품 제조업,-5.460217391304347,3.1239130434782605,3.0,0.11330724070450097,0.06663855027682432,0.4927536231884058,OK,68.8,OK,25.11106248559868,25.11106248559868,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,64.5,64.5,64.5,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,2.027,0.833,0.833,0.0,0.0,v22_calibrated,,,,,,,,,True,30.5,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
66,005389,현대차3우B,KOSPI,자동차·모빌리티,257500,64.62,5993.2,0.0,,WAIT,WAIT,3,False,1,True,61.1,61.1,69.4,67.3,30.3,0.0,52.9,55.7,39.1,51.1,1.4,0.0,RR1.4 + 진입적정,0,257500.0,234000.0,290500.0,310500.0,,-0.19,0.97,257117,7.93,특이사항 없음,0,1.27,62.8,2.55,STRUCT 강점,TIMING 보조,,추세 관망,CRITICAL,30.9,기타,6462381750.0,71.3,16.15,0,0,-3.38,-1.15,6.63,5.32,1.58,31.71,-15.4,-34.9,-58.4,0.434,0.366,1,10.9,1,1,1.34,0.38,0,0,0,1,1,233900.0,0.15,-0.0014,False,O,▲,266510,▲,X,X,-0.56,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,9.13,5.0,1.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타,-3.105,0.12333333333333367,5.0,0.054646324549237166,0.04881133834494913,0.0,OK,30.3,OK,52.50799362926949,52.50799362926949,8,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,61.1,61.1,61.1,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,1.404,0.826,0.826,0.0,0.0,v22_calibrated,,,,,,,,,True,12.8,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
67,054210,이랜텍,KOSDAQ,IT/전기전자,11500,68.08,2908.5,0.0,,WAIT,WAIT,3,False,1,True,58.4,58.4,63.7,47.2,57.7,0.0,52.5,56.2,16.5,79.4,3.44,0.0,RR3.4 + 진입적정,0,11500.0,10630.0,14490.0,15990.0,,-0.81,0.84,11907,15.8,특이사항 없음,0,3.89,36.4,-6.83,STRUCT 강점,AI 보조,,추세 관망,CRITICAL,30.9,전자부품 제조업,6808184240.0,62.5,24.28,0,0,1.77,-5.74,-9.8,8.49,7.28,35.29,12.95,6.83,8.84,0.297,0.222,1,12.0,0,0,1.83,0.24,0,0,0,0,1,10837.0,-3.42,-0.2563,True,O,▲,11612,▼,X,X,0.44,250,0,1,1,1,17890.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.57,6.0,3.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전자부품 제조업,-5.460217391304347,3.1239130434782605,3.0,0.07633540372670808,-0.020422919008250884,0.7142857142857143,OK,57.7,OK,30.739315533154695,30.739315533154695,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260518,20260518,,58.4,58.4,58.4,36.48,0.45,FRESH,0.535,,False,0.3,True,MATURE,6272.0,3.437,0.82,0.82,0.0,0.0,v22_calibrated,,,,,,,,,True,26.0,,ELITE_SCORE,MATURE,6272,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
