종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
000660,SK하이닉스,KOSPI,반도체 제조업,반도체 제조업,반도체,580000,16578.08,4222413.7,568000,511000,637000,705000,66.9,80.0,69.0,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,11.54,104.23,4.78,46.87,69.87,0,0.65,1.0,0.36,0.67,0.58,1.0,0.66,55.2,56.3,5.16,552020,5.07,,-1261.8421,0.0798,0.88,-0.25,510700,1,13.61,0,0,0,1,False,4.69,0.52,65.24,5,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), VWAP상회",2.5,3,170.4,4.025,3.0,0.8260869565217391,2.112676056338028,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의. (매수 유효),66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),1,93,20251222,20251222,18.37,6.27,65.24,46.87
010140,삼성중공업,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,24850,987.27,218680.0,24850,23100,26950,29050,66.7,72.0,82.0,↩️ PULL (눌림),③ 박스 / 중립,-0.8,53.77,-7.56,-1.43,19.41,0,0.95,0.89,1.0,1.0,0.22,1.0,0.74,51.9,62.2,-1.38,24779,0.29,,-100.7017,-0.0926,1.2,-1.21,26695,-1,12.76,0,0,0,0,True,-3.31,-4.05,16.94,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,100,248.5,1.2833870967741934,10.0,1.2,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,94,20251222,20251222,18.37,6.27,16.94,-1.43
042660,한화오션,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,109700,1099.24,336135.5,109700,102000,119000,128200,66.6,72.0,81.8,↩️ PULL (눌림),⑤ 하락 / 약세,-7.66,38.16,-14.42,-18.28,3.8,0,0.95,0.89,1.0,1.0,0.2,1.0,0.76,55.4,57.0,-0.34,108104,1.48,,115.4619,-0.0587,0.78,-1.26,115610,-1,12.39,0,0,0,0,False,-3.18,-3.77,0.09,5,★,"RSI적정, 20선근접, 장기추세(120↑), MACD>Sig, VWAP상회",2.0,22,241.3,1.2833870967741934,10.0,1.2077922077922079,0.0,-1,📉 매도세 우위. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,95,20251222,20251222,18.37,6.27,0.09,-18.28
098460,고영,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,24500,1881.67,16820.4,24500,22750,26600,28650,66.5,71.0,82.3,↩️ PULL (눌림),② 상승 후 조정,29.7,50.49,21.21,51.08,31.61,0,0.95,0.9,1.0,1.0,0.22,1.0,0.69,32.6,51.8,-2.21,24429,0.29,,-566.6826,-0.3892,0.65,-1.23,22548,1,46.45,0,0,0,0,False,-5.77,-7.55,57.35,3,,"정배열(단), 장기추세(120↑), VWAP상회",2.0,102,249.9,1.2833870967741934,10.0,1.2,0.0,1,📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,96,20251222,20251222,18.37,6.27,57.35,51.08
095340,ISC,KOSDAQ,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,조선·기계·설비,106700,211.49,22617.3,106700,99200,115700,124700,66.5,56.9,80.9,↩️ PULL (눌림),② 상승 후 조정,20.98,79.63,12.49,29.31,60.75,0,0.95,0.88,1.0,1.0,0.16,0.15,0.74,43.9,31.3,0.27,101671,4.95,,-1592.6597,-0.0033,0.66,-0.3,92670,1,17.77,0,0,0,1,False,3.59,-3.09,35.58,4,,"20선근접, 정배열(단), 장기추세(120↑), VWAP상회",2.0,23,245.4,1.2833870967741934,10.0,1.2,0.0,1,📉 매도세 우위. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,97,20251222,20251222,18.37,6.27,35.58,29.31
011170,롯데케미칼,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,73300,93.06,31354.4,73300,68100,79500,85700,66.4,53.3,73.6,↩️ PULL (눌림),⑤ 하락 / 약세,-1.61,25.09,-8.37,-6.63,-9.27,4,0.94,0.89,1.0,1.0,0.1,0.0,0.75,47.5,53.2,-0.64,74779,-1.98,,-172.5821,-0.031,0.76,-0.26,79030,-1,8.95,1,1,1,0,True,-1.08,0.55,11.74,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,34,249.2,1.4210714285714285,9.0,1.1923076923076923,0.0,-1,🌪️ 에너지 응축 시작 (4일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,98,20251222,20251222,18.37,6.27,11.74,-6.63
086280,현대글로비스,KOSPI,기타 운송관련 서비스업,기타 운송관련 서비스업,서비스 기타,179800,194.26,134850.0,179800,169000,195900,212000,66.2,56.4,80.5,↩️ PULL (눌림),⑤ 하락 / 약세,13.51,30.95,6.75,-17.19,-3.41,0,1.0,0.94,0.9,1.0,0.12,0.13,0.68,67.7,75.2,2.99,178830,0.54,,33.888,-0.1855,0.69,-1.02,164090,1,18.18,0,0,0,1,True,-1.48,-1.26,1.18,6,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.0,13,233.7,2.0136363636363637,6.0,1.4907407407407407,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,99,20251222,20251222,18.37,6.27,1.18,-17.19
376900,로킷헬스케어,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,61200,828.75,9584.8,61200,56900,66400,71500,66.1,66.7,83.8,↩️ PULL (눌림),② 상승 후 조정,-0.81,292.31,-9.3,236.2,273.43,0,0.95,0.89,1.0,1.0,0.3,0.94,0.49,24.3,32.8,-17.72,69959,-12.52,,-2862.1889,-0.7787,1.07,-2.71,84280,-1,31.06,0,0,0,0,True,-23.4,-12.45,242.47,2,,"정배열(단), 장기추세(120↑)",2.0,40,244.8,1.0575675675675675,12.0,1.2093023255813953,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,100,20251222,20251222,18.37,6.27,242.47,236.2
105560,KB금융,KOSPI,기타 금융업,기타 금융업,금융,126500,655.97,482549.6,126500,121100,134500,142500,66.1,65.8,75.2,🔺 Watch (상승 준비),④ 바닥 반등 시도,5.15,14.38,-1.61,-10.16,-19.98,0,1.0,0.66,0.44,1.0,0.25,0.72,0.73,35.3,43.3,0.31,124443,1.65,망치형,-402.6582,0.0501,0.6,-0.74,121190,1,8.81,1,0,0,1,True,1.28,-1.09,8.21,6,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회, 패턴(망치형)",1.8,19,240.3,4.880833333333333,2.0,1.4814814814814814,0.0,1,🔇 변동성 축소 (BW 8.8%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,101,20251222,20251222,18.37,6.27,8.21,-10.16
323280,태성,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,49000,153.41,14945.4,48500,45050,52600,56700,66.0,60.8,77.7,🔺 Watch (상승 준비),② 상승 후 조정,30.67,89.92,22.18,79.69,71.04,0,0.72,0.77,1.0,0.84,0.52,0.07,0.61,56.7,63.3,4.11,50230,-2.45,,-557.6054,-0.5535,0.42,-1.96,42315,1,45.24,0,0,0,1,True,-10.91,3.38,85.96,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,51,247.3,1.2833870967741934,10.0,0.9113924050632911,1.0309278350515463,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,102,20251222,20251222,18.37,6.27,85.96,79.69
007660,이수페타시스,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,122600,1735.66,89999.7,122600,114000,132900,143200,65.8,69.3,81.8,↩️ PULL (눌림),② 상승 후 조정,-2.0,143.74,-8.76,41.47,109.38,0,0.94,0.88,1.0,1.0,0.21,1.0,0.52,35.5,43.2,-9.87,124195,-1.28,,-3733.5306,-0.1703,0.68,-1.19,147760,-1,26.23,0,0,0,0,True,-6.27,-13.48,59.84,2,,"정배열(단), 장기추세(120↑)",2.0,20,245.2,6.860166666666667,1.0,1.197674418604651,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,103,20251222,20251222,18.37,6.27,59.84,41.47
010950,S-Oil,KOSPI,석유 정제품 제조업,석유 정제품 제조업,기타,84000,181.24,94569.5,83600,77700,90500,97500,65.7,59.1,78.1,🔺 Watch (상승 준비),② 상승 후 조정,3.07,44.33,-3.69,24.97,9.97,0,0.81,0.81,1.0,0.93,0.3,0.11,0.68,57.0,52.1,3.54,83161,1.01,,-141.1791,-0.0631,0.77,-1.38,77080,1,11.54,0,0,0,1,False,-2.78,5.4,43.34,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",1.8,29,242.4,1.0575675675675675,12.0,1.0317460317460319,0.4784688995215311,1,📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,104,20251222,20251222,18.37,6.27,43.34,24.97
443060,HD현대마린솔루션,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,196400,132.54,88044.6,196400,182600,213000,229500,65.4,55.2,79.7,↩️ PULL (눌림),⑤ 하락 / 약세,-5.35,-3.01,-12.11,-21.86,-37.37,0,0.95,0.89,1.0,1.0,0.1,0.05,0.7,63.0,72.9,1.87,191154,2.74,,1099.1108,-0.0397,0.52,0.18,205010,-1,13.84,0,0,0,1,False,-0.81,-0.41,-3.49,4,,"RSI적정, 20선근접, 자금유입, MACD>Sig, VWAP상회",2.0,12,235.7,2.0136363636363637,6.0,1.2028985507246377,0.0,-1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,105,20251222,20251222,18.37,6.27,-3.49,-21.86
489790,한화비전,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,39200,178.26,19791.4,39200,36450,42500,45800,65.3,64.3,83.6,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-14.13,-23.14,-20.89,-52.04,-57.5,0,0.95,0.88,1.0,1.0,0.3,0.1,0.74,35.3,13.0,-3.73,37378,4.87,,-11.611,0.2337,0.8,0.49,41060,-1,28.95,0,0,0,0,False,4.26,-7.33,-33.67,1,,"MACD상승, VWAP상회",2.0,63,247.0,6.860166666666667,1.0,1.2,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,106,20251222,20251222,18.37,6.27,-33.67,-52.04
035900,JYP Ent.,KOSDAQ,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,미디어·콘텐츠,70000,140.44,24872.7,70000,66200,74500,79000,65.2,58.4,77.6,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,7.36,-5.02,-1.13,-15.36,-23.9,0,0.93,0.67,0.76,1.0,0.25,0.06,0.7,58.0,59.7,3.05,69784,0.31,,577.5539,0.0464,0.78,0.04,65615,1,11.09,0,0,0,1,True,2.19,3.55,-9.09,4,,"RSI적정, MACD상승, 20선근접, MACD>Sig, VWAP상회",1.8,35,245.0,1.08,11.0,1.1842105263157894,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,107,20251222,20251222,18.37,6.27,-9.09,-15.36
214450,파마리서치,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,395500,491.79,41091.1,395500,367500,429000,462000,65.1,65.5,82.7,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-5.38,-18.54,-13.87,-41.33,-37.42,0,0.94,0.89,1.0,1.0,0.26,0.51,0.74,35.8,42.6,-1.27,381891,3.56,,3349.2159,0.1694,0.83,-0.49,415050,-1,24.24,0,0,0,0,False,3.94,0.76,-35.06,2,,"MACD상승, MACD>Sig, VWAP상회",2.0,6,237.3,1.0575675675675675,12.0,1.1964285714285714,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,108,20251222,20251222,18.37,6.27,-35.06,-41.33
178320,서진시스템,KOSDAQ,기타 전기장비 제조업,기타 전기장비 제조업,IT/전기전자,26500,69.35,14914.8,26500,24600,29300,32100,65.1,63.0,74.8,↩️ PULL (눌림),② 상승 후 조정,6.85,25.3,-1.64,12.83,6.42,0,1.0,1.0,1.0,1.0,0.24,0.0,0.69,58.6,53.6,2.85,26092,1.56,,6.9776,-0.1343,0.67,0.11,24005,1,14.33,0,0,0,1,True,0.0,0.19,19.1,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",2.0,94,249.1,6.860166666666667,1.0,1.4736842105263157,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,109,20251222,20251222,18.37,6.27,19.1,12.83
338220,뷰노,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,24950,67.26,3493.5,24950,23200,27600,30200,65.0,61.2,75.7,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,12.39,18.25,3.9,-1.88,-0.63,0,1.0,1.0,1.0,1.0,0.28,0.0,0.71,41.4,34.4,1.16,23437,6.45,,-187.5496,0.0765,1.38,-0.09,25335,-1,27.97,0,0,0,1,False,4.18,1.22,4.39,6,★,"MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), VWAP상회",2.0,100,249.5,6.860166666666667,1.0,1.5142857142857142,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,110,20251222,20251222,18.37,6.27,4.39,-1.88
009520,포스코엠텍,KOSDAQ,1차 철강 제조업,1차 철강 제조업,철강·금속,16110,74.06,6708.6,16110,15000,17780,19440,65.0,61.5,75.6,↩️ PULL (눌림),② 상승 후 조정,10.87,40.58,2.38,19.39,21.7,0,1.0,1.0,1.0,1.0,0.28,0.0,0.77,47.6,65.7,1.37,15757,2.24,,-76.5708,-0.1425,1.0,-0.89,15001,1,12.76,0,0,0,1,False,-3.36,-2.66,25.66,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.0,155,249.7,1.805833333333333,7.0,1.5045045045045045,0.0,1,📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,111,20251222,20251222,18.37,6.27,25.66,19.39
000250,삼천당제약,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,234500,310.62,55007.8,231000,214500,255500,279500,64.9,62.6,74.7,🔺 Watch (상승 준비),⑤ 하락 / 약세,13.01,54.07,4.52,-15.02,35.19,0,0.83,0.94,1.0,0.76,0.28,0.28,0.74,54.5,55.5,4.66,233898,0.26,,954.1986,-0.0097,0.85,0.58,200850,1,18.84,0,0,0,1,False,1.52,12.74,-8.75,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",2.0,10,231.0,-1.5678947368421052,14.0,1.05,1.5151515151515151,1,📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,112,20251222,20251222,18.37,6.27,-8.75,-15.02
237690,에스티팜,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,125500,240.26,25980.6,124800,116000,135300,145800,64.8,58.1,77.0,↩️ PULL (눌림),② 상승 후 조정,27.8,64.05,19.31,26.11,45.17,0,0.81,0.82,1.0,0.91,0.26,0.18,0.68,61.6,54.8,3.61,128174,-2.09,,-339.0599,-0.3121,0.75,-1.74,113380,1,30.74,0,0,0,1,True,-5.0,0.4,32.38,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",2.0,20,249.6,-1.5678947368421052,14.0,1.0315789473684212,0.5608974358974359,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,113,20251222,20251222,18.37,6.27,32.38,26.11
011070,LG이노텍,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,280500,270.1,66386.2,279500,259500,303000,326500,64.6,58.1,76.7,↩️ PULL (눌림),② 상승 후 조정,20.91,89.78,14.15,26.89,55.42,0,0.84,0.84,1.0,0.94,0.16,0.22,0.67,73.0,75.1,3.37,280562,-0.02,,-1511.3205,-0.2523,0.65,-0.96,258400,1,31.87,0,0,0,1,True,-2.43,-2.09,45.26,4,,"20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,8,223.6,6.860166666666667,1.0,1.0714285714285714,0.35778175313059035,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,114,20251222,20251222,18.37,6.27,45.26,26.89
000270,기아,KOSPI,자동차용 엔진 및 자동차 제조업,자동차용 엔진 및 자동차 제조업,자동차·모빌리티,121100,643.11,472790.1,121100,115900,128900,136600,64.6,61.9,74.7,↩️ PULL (눌림),③ 박스 / 중립,9.0,23.95,2.24,0.47,-10.41,0,1.0,0.68,0.44,1.0,0.21,0.7,0.71,59.4,65.9,1.14,120988,0.09,망치형,-360.7564,-0.1381,0.59,-1.05,115950,1,15.27,0,0,0,1,True,-2.34,-3.58,18.84,7,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회, 패턴(망치형)",2.0,20,242.2,2.1233333333333335,5.0,1.5,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,115,20251222,20251222,18.37,6.27,18.84,0.47
316140,우리금융지주,KOSPI,기타 금융업,기타 금융업,금융,28450,384.18,208844.7,28400,26850,30200,32000,64.5,60.9,74.9,🔻 REV (역추세 반등),④ 바닥 반등 시도,10.27,26.44,3.51,-10.4,-7.92,0,0.86,0.64,0.77,0.97,0.24,0.37,0.69,43.4,35.2,3.27,27736,2.57,,-19.5083,0.0315,0.79,-0.09,26305,1,12.5,0,0,0,1,True,3.83,1.43,7.97,5,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",2.0,88,249.9,4.880833333333333,2.0,1.09375,0.17605633802816903,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,116,20251222,20251222,18.37,6.27,7.97,-10.4
271560,오리온,KOSPI,기타 식품 제조업,기타 식품 제조업,유통·소비재,106800,91.47,42224.6,106800,100100,114800,122800,64.4,63.6,73.4,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,4.4,0.19,-2.36,-18.65,-34.17,0,0.94,0.79,0.94,1.0,0.38,0.0,0.7,63.0,50.9,2.28,105823,0.92,,324.7386,0.079,0.69,-0.82,100140,1,6.41,1,0,0,1,False,2.01,2.5,-0.28,5,★,"RSI적정, MACD상승, 20선근접, 정배열(단), MACD>Sig, VWAP상회",1.8,23,245.6,3.733076923076923,4.0,1.1940298507462686,0.0,1,🔇 변동성 축소 (BW 6.4%). 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,117,20251222,20251222,18.37,6.27,-0.28,-18.65
247540,에코프로비엠,KOSDAQ,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,158900,528.29,155406.3,158900,147700,172300,185600,64.3,63.7,82.2,↩️ PULL (눌림),② 상승 후 조정,14.73,58.58,6.24,28.28,39.7,0,0.94,0.88,1.0,1.0,0.23,0.56,0.68,49.8,61.7,-1.93,160870,-1.22,,-1847.1139,-0.533,0.52,-1.99,185240,-1,30.07,0,0,0,0,False,-11.57,-8.31,34.55,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.0,15,238.3,-7.48,16.0,1.1964285714285714,0.0,-1,📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,118,20251222,20251222,18.37,6.27,34.55,28.28
281820,케이씨텍,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,38800,51.98,8027.8,38800,36050,42100,45350,64.2,58.1,75.9,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,4.86,42.65,-1.9,-19.26,8.29,0,0.95,0.89,1.0,1.0,0.41,0.0,0.78,40.1,38.6,1.48,36916,5.1,,-44.6398,0.2701,1.5,0.84,39580,-1,16.05,0,0,0,1,False,6.74,0.52,-0.89,5,★,"MACD상승, 20선근접, 거래량↑, 장기추세(120↑), VWAP상회",2.0,64,248.3,1.0575675675675675,12.0,1.2,0.0,-1,🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,119,20251222,20251222,18.37,6.27,-0.89,-19.26
